RecordID,CertificateNumber,BusinessName,InspectionDate,InspectionResult,Industry,Borough,BuildingNumber,Street,Street2,UnitType,Unit,Description,City,State,Zip,Longitude,Latitude
7240-2016-ENFO,9324080,"PERFECT GLOW BEAUTY SALON, INC.",2016-01-28T00:00:00Z,No Violation Issued,Salons And Barbershop - 841,Manhattan,338,E 14TH ST,NA,NA,NA,NA,NEW YORK,NY,10003,-73.98393999,40.73191955
2063194-DCA,9405441,SAGAL MEAT MARKET INC.,2018-01-18T00:00:00Z,Closed,Stoop Line Stand - 033,Brooklyn,1274,BROADWAY,NA,NA,NA,NA,BROOKLYN,NY,11221,-73.92473266,40.69101283
20732-2018-ENFO,3083329,SUNNY MORNING STAR GROCERY CORP,2018-04-13T00:00:00Z,Pass,Grocery-Retail - 808,Staten Island,268,MORNINGSTAR RD,NA,NA,NA,NA,STATEN ISLAND,NY,10303,-74.14681568,40.63146983
13261-2017-ENFO,3061078,ORGANIC PARADISE HEALTH FOOD INC,2017-02-23T00:00:00Z,Pass,Grocery-Retail - 808,Manhattan,4532,BROADWAY,NA,NA,NA,NA,NEW YORK,NY,10040,-73.93160673,40.85868764
6448-UNIT,10012140,NYCCP CORP.,2017-10-27T00:00:00Z,Pass,Pedicab Business - 130,Manhattan,725,11TH AVE,NA,NA,NA,NA,NEW YORK,NY,10019,-73.99399646,40.76676784
11443-2018-ENFO,9400795,NETTECH PC SOLUTIONS LLC,2018-02-12T00:00:00Z,No Evidence of Activity,Electronic Store - 001,Bronx,7,BRUCKNER BLVD,NA,NA,NA,NA,BRONX,NY,10454,-73.93011642,40.8079425
63823-2016-ENFO,5402835,KINGEAGLE INC. (ZHOU OU),2016-09-27T00:00:00Z,Violation Issued,Misc Non-Food Retail - 817,Queens,3306,28TH AVE,NA,NA,NA,NA,ASTORIA,NY,11103,-73.91834639,40.7676558
38433-2017-ENFO,9368767,PROFESSIONAL UPHOLSTERY,2017-06-08T00:00:00Z,Out of Business,Misc Non-Food Retail - 817,Bronx,1200,COLGATE AVE,NA,NA,NA,NA,BRONX,NY,10472,-73.88202538,40.8285793
24607-2017-ENFO,9367383,GINA BEAUTY SUPPLY INC,2017-04-04T00:00:00Z,No Violation Issued,Misc Non-Food Retail - 817,Bronx,2037,BARTOW AVE,NA,NA,NA,NA,BRONX,NY,10475,-73.82952628,40.86933572
64553-2017-ENFO,9402659,NY SIGNS & PRINTING INC,2017-10-10T00:00:00Z,No Violation Issued,Misc Non-Food Retail - 817,Queens,25307,NORTHERN BLVD,NA,NA,NA,NA,LITTLE NECK,NY,11362,-73.73538361,40.77081729
5268-2016-ENFO,9324070,ELEVEN 1 LLC,2016-01-21T00:00:00Z,No Violation Issued,Wearing Apparel - 450,Manhattan,180,1ST AVE,NA,NA,NA,NA,NEW YORK,NY,10009,-73.98405248,40.72927637
53502-2016-ENFO,9352892,RITE AID OF NEW YORK INC.,2016-08-15T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Brooklyn,185,KINGS HWY,NA,NA,NA,NA,BROOKLYN,NY,11223,-73.98455018,40.60567639
58433-2016-ENFO,5394485,AC & L FOOD CORP.,2016-08-30T00:00:00Z,Violation Issued,Supermarket - 819,Bronx,3680,E TREMONT AVE,NA,NA,NA,NA,BRONX,NY,10465,-73.82300694,40.82735104
1546-2017-ENFO,50074874,"MUKUL DELI & GROCERY, INC",2017-01-05T00:00:00Z,Closed,Cigarette Retail Dealer - 127,Queens,3456,33RD ST,NA,NA,NA,NA,ASTORIA,NY,11106,-73.92634978,40.75807655
49708-2017-ENFO,9396385,"DYNAMIC AUTO CENTER, INC.",2017-08-02T00:00:00Z,No Violation Issued,Misc Non-Food Retail - 817,Queens,9214,180TH ST,NA,NA,NA,NA,JAMAICA,NY,11433,-73.78046972,40.70818601
157-2017-ENFO,9365800,BAY RIDGE MINI MART INC.,2016-12-20T00:00:00Z,No Evidence of Activity,Stoop Line Stand - 033,Brooklyn,8623,3RD AVE,NA,NA,NA,NA,BROOKLYN,NY,11209,-74.03114192,40.6232344
49654-2017-ENFO,9401740,MAJID ELJAHMI,2017-08-04T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Brooklyn,3913,9TH AVE,NA,NA,NA,NA,BROOKLYN,NY,11232,-73.99522533,40.64580891
40835-2017-ENFO,9387103,T-MOBILE NORTHEAST LLC,2017-06-15T00:00:00Z,No Violation Issued,Secondhand Dealer [General] - 006,Brooklyn,2,FLATBUSH AVENUE EXT,NA,NA,NA,NA,BROOKLYN,NY,11201,-73.98570076,40.698409
23702-2016-ENFO,9337157,"110TH STREET SERVICE STATION, INC.",2016-04-11T00:00:00Z,Out of Business,Cigarette Retail Dealer - 127,Manhattan,2040,FREDERICK DOUGLASS BLVD,NA,NA,NA,NA,NEW YORK,NY,10026,-73.95777292,40.80111335
2268-2017-ENFO,5394751,S & I RIGHT CHOICE PHARMACY INC,2017-01-11T00:00:00Z,Violation Issued,Drug Store Retail - 810,Queens,8401,101ST AVE,NA,NA,NA,NA,OZONE PARK,NY,11416,-73.85522631,40.68164983
22208-2016-ENFO,9337440,"PATEL, SMITA I",2016-03-31T00:00:00Z,No Violation Issued,Newsstand - 024,Manhattan,NA,WATER STREET,GOUVERNEUR LANE,NA,NA,N/E/C,NEW YORK,NY,10005,-74.00812591,40.70467316
2069886-DCA,9426492,EL NUEVO AMANECER DELI INC,2018-07-16T00:00:00Z,No Warning Issued,Stoop Line Stand - 033,Queens,3443,JUNCTION BLVD,NA,NA,NA,NA,JACKSON HEIGHTS,NY,11372,-73.87201913,40.75378562
52724-2017-ENFO,3076318,STAR BRIGHT LLC,2017-08-14T00:00:00Z,Pass,Supermarket - 819,Bronx,616,MELROSE AVE,NA,NA,NA,NA,BRONX,NY,10455,-73.91703137,40.81767485
40775-2016-ENFO,50070158,"WALGREEN EASTERN CO., INC.",2016-06-18T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Brooklyn,6628,18TH AVE,NA,NA,NA,NA,BROOKLYN,NY,11204,-73.99126869,40.61807533
2070728-DCA,9425722,TELIER WIRELESS CORP.,2018-06-13T00:00:00Z,Warning,Secondhand Dealer [General] - 006,Bronx,263,E TREMONT AVE,NA,NA,NA,NA,BRONX,NY,10457,-73.90373089,40.84878682
77804-2016-ENFO,9370237,"69-21 MINI MARKET, INC.",2016-12-09T00:00:00Z,No Violation Issued,Grocery-Retail - 808,Queens,6921,MYRTLE AVE,NA,NA,NA,NA,GLENDALE,NY,11385,-73.88215588,40.7018464
18502-2016-ENFO,5396947,AVE Z FOOD MART CORP,2016-03-16T00:00:00Z,Violation Issued,Grocery-Retail - 808,Brooklyn,2835,CONEY ISLAND AVE,NA,NA,NA,NA,BROOKLYN,NY,11235,-73.9603455,40.58741493
48799-2017-ENFO,3078825,RICHMOND GOURMET FOOD INC.,2017-07-31T00:00:00Z,Pass,Grocery-Retail - 808,Staten Island,1471,RICHMOND AVE,NA,NA,NA,NA,STATEN ISLAND,NY,10314,-74.1592142,40.61244288
6786-2016-ENFO,50066271,BEST MARKET & DELI INC,2016-01-31T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Queens,8477,PARSONS BLVD,NA,NA,NA,NA,JAMAICA,NY,11432,-73.80647828,40.71219887
6971-2018-ENFO,3074812,KEW GARDENS 99 CENTS MARKET INC.,2018-01-29T00:00:00Z,Pass,Misc Non-Food Retail - 817,Queens,12020,QUEENS BLVD,NA,NA,NA,NA,KEW GARDENS,NY,11415,-73.82944471,40.71364874
24246-2017-ENFO,5412758,J. L. MINI STORE INC.,2017-04-11T00:00:00Z,Violation Issued,Cigarette Retail Dealer - 127,Brooklyn,5601,6TH AVE,NA,NA,NA,NA,BROOKLYN,NY,11220,-74.01168887,40.64032433
13962-2017-ENFO,3068988,MTHAPOTHECARY LLC,2017-02-22T00:00:00Z,Fail,Grocery-Retail - 808,Brooklyn,244,HIMROD ST,NA,NA,NA,NA,BROOKLYN,NY,11237,-73.91974899,40.70019071
12176-2018-ENFO,9414056,NEW FULLY BAKERY INC.,2018-02-23T00:00:00Z,No Violation Issued,Grocery-Retail - 808,Queens,8224,45TH AVE,NA,NA,NA,NA,ELMHURST,NY,11373,-73.88259793,40.74164313
5092-UNIT,10006174,NA,2016-04-23T00:00:00Z,Pass,Tow Truck Company - 124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27950-2017-ENFO,3070070,"BJ'S WHOLESALE CLUB, INC.",2017-04-27T00:00:00Z,Pass,Megastore - 821,Brooklyn,8719,AVENUE D,NA,NA,NA,NA,BROOKLYN,NY,11236,-73.91322515,40.64457954
8090-2017-CMPL,5413159,"I BUY CARS, INC",2017-06-14T00:00:00Z,Violation Issued,Secondhand Dealer Auto - 005,Staten Island,690,HENDERSON AVE,NA,NA,NA,NA,STATEN ISLAND,NY,10310,-74.11544927,40.63723124
22153-2017-ENFO,5412214,LA BOCA WINE BAR LLC,2017-03-22T00:00:00Z,Violation Issued,Sidewalk Cafe - 013,Brooklyn,24,SAINT NICHOLAS AVE,NA,STE,A,NA,BROOKLYN,NY,11237,-73.9216121,40.70753974
65334-2016-ENFO,9356823,PALACE ENTERPRISES LLC,2016-10-03T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Bronx,1269,CASTLE HILL AVE,NA,NA,NA,NA,BRONX,NY,10462,-73.8514807,40.83361076
69101-2016-ENFO,9359641,P B STORES LLC,2016-10-21T00:00:00Z,No Violation Issued,Wearing Apparel - 450,Brooklyn,5205,5TH AVE,NA,NA,NA,NA,BROOKLYN,NY,11220,-74.01158139,40.64388159
1964-2018-ENFO,9400087,KAYLA & CAMILLA FOOD CENTER & DELI CORP.,2017-12-19T00:00:00Z,Out of Business,Grocery-Retail - 808,Bronx,125,MARCY PL,NA,FRNT,1,NA,BRONX,NY,10452,-73.91603387,40.83800423
61271-2016-ENFO,50072025,JIMMY'S 3 SONS NATURAL PLUS CORP.,2016-09-18T00:00:00Z,No Evidence of Activity,Cigarette Retail Dealer - 127,Brooklyn,6901,FORT HAMILTON PKWY,NA,NA,NA,NA,BROOKLYN,NY,11228,-74.01224161,40.62860678
21793-2016-ENFO,3052902,"BAEZ, MODESTO A",2016-03-31T00:00:00Z,Pass,Grocery-Retail - 808,Brooklyn,802,FRANKLIN AVE,NA,NA,NA,NA,BROOKLYN,NY,11238,-73.95787696,40.67095721
35549-2017-ENFO,9368392,BIANCA DELI GROCERY CORP,2017-05-26T00:00:00Z,Out of Business,Grocery-Retail - 808,Bronx,981,UNION AVE,NA,NA,NA,NA,BRONX,NY,10459,-73.90152721,40.82356928
174-2015-UNIT,10009689,75 TOWING INC.,2018-04-03T00:00:00Z,Pass,Tow Truck Company - 124,Staten Island,350,FRONT ST,NA,NA,NA,NA,STATEN ISLAND,NY,10304,-74.07437139,40.62809206
19540-2017-ENFO,9380107,WASHINGTON TRANSMISSIONS INC.,2017-03-16T00:00:00Z,No Violation Issued,Parking Lot - 050,Brooklyn,666,WASHINGTON AVE,NA,NA,NA,NA,BROOKLYN,NY,11238,-73.96384993,40.67819172
3876-2017-ENFO,9371471,"MARTINEZ, RAFAELA MORALES",2017-01-18T00:00:00Z,No Violation Issued,Stoop Line Stand - 033,Queens,5306,108TH ST,NA,NA,NA,NA,CORONA,NY,11368,-73.85457067,40.74256633
53762-2017-ENFO,9387232,TRIDEV CORPORATION,2017-08-22T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Queens,3504,BELL BLVD,NA,NA,NA,NA,BAYSIDE,NY,11361,-73.77368492,40.7688019
10881-2017-ENFO,5409052,ASA GROCERIES LLC,2017-02-15T00:00:00Z,Violation Issued,Grocery-Retail - 808,Queens,18008,HILLSIDE AVE,NA,NA,NA,NA,JAMAICA,NY,11432,-73.78234763,40.71299842
7278-2016-ENFO,50066279,"S.V. TRADERS, INC.",2016-02-03T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Manhattan,1375,BROADWAY,NA,LBBY,STORE,NA,NEW YORK,NY,10018,-73.98746134,40.75232721
14873-2018-ENFO,9408589,NY TAX ACCOUNTING SERVICE,2018-03-08T00:00:00Z,No Violation Issued,Tax Preparers - 891,Manhattan,125,W 116TH ST,NA,NA,NA,NA,NEW YORK,NY,10026,-73.95060227,40.80241973
74046-2016-ENFO,9348340,"WALGREEN EASTERN CO., INC.",2016-11-18T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Manhattan,2575,BROADWAY,NA,NA,NA,NA,NEW YORK,NY,10025,-73.97141412,40.79516971
33104-2016-ENFO,3057649,PRESTIGE BAKERY CORP,2016-05-18T00:00:00Z,Pass,Grocery-Retail - 808,Brooklyn,1720,AVENUE M,NA,NA,NA,NA,BROOKLYN,NY,11230,-73.9578634,40.61824087
75894-2016-ENFO,40003924,BRUCKNER SNACK MART CORP.,2016-12-01T00:00:00Z,Fail,Gas Station-Retail - 815,Bronx,1929,BRUCKNER BLVD,NA,NA,NA,NA,BRONX,NY,10472,-73.85835109,40.82647216
17723-2017-ENFO,40002905,1845 WEBSTER AVE INC,2017-03-10T00:00:00Z,Fail,Gas Station-Retail - 815,Bronx,1845,WEBSTER AVE,NA,NA,NA,NA,BRONX,NY,10457,-73.90164149,40.8464795
202-2015-UNIT,10006814,DJ'S TOWING NY INC,2016-04-30T00:00:00Z,Pass,Tow Truck Company - 124,Queens,5981,MAURICE AVE,NA,NA,NA,NA,MASPETH,NY,11378,-73.90614564,40.72820171
7443-2016-ENFO,9293141,APPLE NET INC.,2016-01-27T00:00:00Z,No Violation Issued,Electronic Store - 001,Queens,10215,ROOSEVELT AVE,NA,NA,NA,NA,CORONA,NY,11368,-73.86381964,40.74976614
75853-2016-ENFO,9356710,"49 GROVE, LLC",2016-11-30T00:00:00Z,No Evidence of Activity,Cigarette Retail Dealer - 127,Manhattan,49,GROVE ST,NA,NA,NA,NA,NEW YORK,NY,10014,-74.00383916,40.73296636
20953-2016-ENFO,9310648,"MARUTINANDAN TRADING, INC.",2016-03-30T00:00:00Z,Out of Business,Stoop Line Stand - 033,Queens,9802,QUEENS BLVD,NA,NA,NA,NA,REGO PARK,NY,11374,-73.85799283,40.72852568
54796-2017-ENFO,3073680,GRANDE MUNDO LLC,2017-08-28T00:00:00Z,Pass,Grocery-Retail - 808,Queens,4216,JUNCTION BLVD,NA,NA,NA,NA,CORONA,NY,11368,-73.86823001,40.7461235
30067-2017-ENFO,9377919,"UDDIN, SHEIKH",2017-05-02T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Queens,5101,SKILLMAN AVE,NA,NA,NA,NA,WOODSIDE,NY,11377,-73.91323016,40.74602346
46223-2016-ENFO,5398824,AMERTEX TEXTILE & UNIFORM SERVICE,2016-07-15T00:00:00Z,Violation Issued,Laundry - 064,Bronx,231,RIDER AVE,NA,NA,NA,NA,BRONX,NY,10451,-73.92838225,40.81154526
16183-2016-ENFO,50067545,2154 3 SISTER'S GROCERY & DELI INC.,2016-03-09T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Manhattan,2154,8TH AVE,NA,NA,NA,NA,NEW YORK,NY,10026,-73.9552097,40.80462288
48181-2017-ENFO,50079299,DYKER HEIGHTS DELI INC,2017-07-27T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Brooklyn,8623,5TH AVE,NA,APT,2F,NA,BROOKLYN,NY,11209,-74.0263753,40.62128954
15229-2017-ENFO,9374031,A PLUS-Y-FURNITURE INC,2017-02-24T00:00:00Z,No Violation Issued,Furniture Sales - 242,Brooklyn,1949,CONEY ISLAND AVE,NA,NA,NA,NA,BROOKLYN,NY,11223,-73.96227722,40.60951944
64402-2016-ENFO,50072827,NEW MEIYA CORP.,2016-10-08T00:00:00Z,Out of Business,Cigarette Retail Dealer - 127,Brooklyn,5922,18TH AVE,NA,NA,NA,NA,BROOKLYN,NY,11204,-73.98685895,40.62243639
44871-2017-ENFO,50079614,"PATEL, JAYESH R.",2017-07-10T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,MANHATTAN,NA,7 AVENUE,WEST   22 STREET,NA,NA,N/E/C,NEW YORK,NY,10011,-73.99612775,40.74342936
56601-2016-ENFO,9344378,"HEIGHTS DROP-OFF CENTER AND LAUNDROMAT, INC.",2016-08-25T00:00:00Z,No Violation Issued,Laundry - 064,Brooklyn,6,COLUMBIA PL,NA,NA,NA,NA,BROOKLYN,NY,11201,-73.9984602,40.69345008
24064-2017-ENFO,3069760,GHAMDAN GOURMET DELI INC,2017-04-05T00:00:00Z,Pass,Grocery-Retail - 808,Brooklyn,125,MALCOLM X BLVD,NA,STE,A,NA,BROOKLYN,NY,11221,-73.93029137,40.68918831
23780-2017-ENFO,9382011,BELLAS SALON INC,2017-04-06T00:00:00Z,Out of Business,Salons And Barbershop - 841,Manhattan,409,E 116TH ST,NA,NA,NA,NA,NEW YORK,NY,10029,-73.93461495,40.79567895
10722-2018-ENFO,9384041,CRYSTAL CONFECTIONERY CORNER INC.,2018-02-15T00:00:00Z,Out of Business,Grocery-Retail - 808,Manhattan,15,CATHERINE ST,NA,NA,NA,NA,NEW YORK,NY,10038,-73.99721887,40.71321237
40421-2017-ENFO,5407736,1525 ALBANY AVE MEAT LLC,2017-06-16T00:00:00Z,Violation Issued,Supermarket - 819,Brooklyn,1525,ALBANY AVE,NA,NA,NA,NA,BROOKLYN,NY,11210,-73.93740159,40.63600406
62848-2017-ENFO,9376610,NIA GOURMET DELI CORP,2017-09-25T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Bronx,2592,3RD AVE,NA,NA,NA,NA,BRONX,NY,10454,-73.92583518,40.81177695
66929-2017-ENFO,3071658,RED APPLE TREE INC.,2017-11-03T00:00:00Z,Pass,Supermarket - 819,Brooklyn,169,ATLANTIC AVE,NA,NA,NA,NA,BROOKLYN,NY,11201,-73.99405744,40.69016445
77788-2016-ENFO,40004533,SPEEDWAY LLC,2016-12-13T00:00:00Z,Pass,Gas Station-Retail - 815,Brooklyn,1620,NEPTUNE AVE,NA,NA,NA,NA,BROOKLYN,NY,11224,-73.98445915,40.57901065
9251-2016-ENFO,5391279,RITE AID OF NEW YORK INC.,2016-02-09T00:00:00Z,Violation Issued,Drug Store Retail - 810,Brooklyn,1720,KINGS HWY,NA,NA,NA,NA,BROOKLYN,NY,11229,-73.95623011,40.60964905
48048-2016-ENFO,9333727,CHAYLENE POWER MUSIC GROUP,2016-07-19T00:00:00Z,No Violation Issued,Electronic & Home Appliance Service Dealer - 115,Bronx,1959,JEROME AVE,NA,NA,NA,NA,BRONX,NY,10453,-73.90946702,40.85152244
36950-2016-ENFO,9332008,GERARD FOOD MARKET INC.,2016-05-26T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Bronx,740,GERARD AVE,NA,NA,NA,NA,BRONX,NY,10451,-73.92666283,40.82454592
69224-2017-ENFO,3072520,CHAN'S LAUNDROMAT INC.,2017-12-08T00:00:00Z,Pass,Laundry - 064,Brooklyn,1655,NOSTRAND AVE,NA,NA,NA,NA,BROOKLYN,NY,11226,-73.94902099,40.64576752
56254-2017-ENFO,3073932,BISMILLAH SUPERMARKET INC,2017-09-06T00:00:00Z,Pass,Grocery-Retail - 808,Queens,18106,HILLSIDE AVE,NA,NA,NA,NA,JAMAICA,NY,11432,-73.78154982,40.71318904
69371-2017-ENFO,70044353,5TH AVE SMOKE SHOP I CORP,2017-11-22T00:00:00Z,Violation Issued,Cigarette Retail Dealer - 127,Brooklyn,500,5TH AVE,NA,NA,NA,NA,BROOKLYN,NY,11215,-73.98788826,40.66728902
2908-2017-ENFO,9370035,"KEY FOOD CS 2, LLC",2017-01-11T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Queens,3509,FRANCIS LEWIS BLVD,NA,NA,NA,NA,FLUSHING,NY,11358,-73.7869581,40.76362316
65822-2017-ENFO,9398919,"ABC METER SHOP, INC.",2017-10-23T00:00:00Z,Out of Business,Misc Non-Food Retail - 817,Queens,1012,46TH AVE,NA,NA,NA,NA,LONG ISLAND CITY,NY,11101,-73.95215931,40.74675985
17979-2017-ENFO,9349496,SANO HALAL FOOD CORPORATION,2017-03-07T00:00:00Z,No Violation Issued,Stoop Line Stand - 033,Bronx,3982,WHITE PLAINS RD,NA,NA,NA,NA,BRONX,NY,10466,-73.86029942,40.88807118
5316-2016-ENFO,3052418,"SALEH, FAISUL T",2016-01-22T00:00:00Z,Pass,Grocery-Retail - 808,Brooklyn,669,NOSTRAND AVE,NA,NA,NA,NA,BROOKLYN,NY,11216,-73.95005896,40.67444269
47912-2017-ENFO,9368991,M & N JEWELERS CORP,2017-07-20T00:00:00Z,No Violation Issued,Pawnbroker - 080,Bronx,2142,WHITE PLAINS RD,NA,NA,NA,NA,BRONX,NY,10462,-73.86767838,40.85487179
2148-2017-ENFO,50075453,"BENSON MINI MARKET, INC.",2017-01-08T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Brooklyn,1653,BENSON AVE,NA,APT,1,NA,BROOKLYN,NY,11214,-74.00731814,40.60732408
2777-2018-ENFO,5415050,"COLUMBIA SMOKE SHOP, INC.",2018-01-10T00:00:00Z,Violation Issued,Grocery-Retail - 808,Manhattan,974,AMSTERDAM AVE,NA,NA,NA,NA,NEW YORK,NY,10025,-73.96483757,40.80165094
8654-2017-CMPL,9396468,AFGHAN CHAEY KHARA LLC,2017-06-23T00:00:00Z,No Violation Issued,Restaurant - 818,Queens,2310,31ST ST,NA,NA,NA,NA,ASTORIA,NY,11105,-73.91324778,40.77406379
2632-2018-ENFO,3073852,GATES MEGAWASH INC.,2018-01-22T00:00:00Z,Pass,Laundry - 064,Queens,1815,GATES AVE,NA,NA,NA,NA,RIDGEWOOD,NY,11385,-73.90811348,40.70357454
13671-2016-ENFO,9270071,LEE WASH & DRY LAUNDROMAT II INC,2016-02-23T00:00:00Z,No Violation Issued,Laundry - 064,Bronx,249,E TREMONT AVE,NA,NA,NA,NA,BRONX,NY,10457,-73.90431627,40.84890258
27690-2017-ENFO,9379404,"NEW GREEN APPLE SPA, INC.",2017-04-21T00:00:00Z,Out of Business,Salons And Barbershop - 841,Brooklyn,286,FLATBUSH AVE,NA,STE,A,NA,BROOKLYN,NY,11217,-73.97336416,40.67841664
18703-2016-ENFO,9328338,"INFO-TECH DELTA COMPUTER, INC",2016-03-17T00:00:00Z,No Violation Issued,Electronic & Home Appliance Service Dealer - 115,Manhattan,2440,AMSTERDAM AVE,NA,NA,NA,NA,NEW YORK,NY,10033,-73.93085488,40.84817773
80290-2016-ENFO,3063867,KARI MEAT CORP,2016-12-23T00:00:00Z,Pass,Supermarket - 819,Brooklyn,2220,ATLANTIC AVE,NA,NA,NA,NA,BROOKLYN,NY,11233,-73.91172728,40.67637944
16053-2016-ENFO,9330043,"OSN DELI & GROCERY, CORP",2016-03-08T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Staten Island,68,DECKER AVE,NA,NA,NA,NA,STATEN ISLAND,NY,10302,-74.13460041,40.63051312
64833-2017-ENFO,5415177,DUANE READE,2017-10-20T00:00:00Z,Violation Issued,Drug Store Retail - 810,Staten Island,630,FOREST AVE,NA,NA,NA,NA,STATEN ISLAND,NY,10310,-74.11016944,40.6298694
66706-2017-ENFO,5420454,"NEW YORK'S BEST DELI, INC",2017-10-31T00:00:00Z,Violation Issued,Grocery-Retail - 808,Queens,14701,GUY R BREWER BLVD,NA,NA,NA,NA,JAMAICA,NY,11434,-73.76796844,40.66044621
1841-2017-ENFO,9360710,OZNICO LTD,2017-01-05T00:00:00Z,No Violation Issued,Wearing Apparel - 450,Staten Island,105,WATER ST,NA,NA,NA,NA,STATEN ISLAND,NY,10304,-74.07734229,40.62704159
73816-2017-ENFO,3079848,282 AMERICAN DELI CORP.,2017-12-07T00:00:00Z,Pass,Grocery-Retail - 808,Manhattan,282,MALCOLM X BLVD,NA,NA,NA,NA,NEW YORK,NY,10027,-73.94585579,40.80724557
76964-2016-ENFO,50074599,"TSEOU, REI-LIN",2016-12-08T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Queens,5701,MYRTLE AVE,NA,NA,NA,NA,RIDGEWOOD,NY,11385,-73.90349792,40.70042801
6144-2016-ENFO,9322685,"AHMED, MUSHTAQ",2016-01-27T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,MANHATTAN,NA,2 AVENUE,EAST   67 STREET,NA,NA,N/W/C,NEW YORK,NY,10065,-73.96069065,40.76561399
22768-2016-ENFO,3049148,PETER'S NEWSSTAND CORP.,2016-04-04T00:00:00Z,Pass,Grocery-Retail - 808,Bronx,2897,SEDGWICK AVE,NA,NA,NA,NA,BRONX,NY,10468,-73.9012341,40.87499385
7165-2018-CMPL,9425031,BROADWATER & PEARL ASSOCIATES LLC,2018-06-01T00:00:00Z,No Violation Issued,Sidewalk Cafe - 013,Manhattan,54,PEARL ST,NA,NA,NA,NA,NEW YORK,NY,10004,-74.01137535,40.70349538
61691-2016-ENFO,5401527,JY PRODUCE INC,2016-09-17T00:00:00Z,Violation Issued,Stoop Line Stand - 033,Brooklyn,892,MANHATTAN AVE,NA,NA,NA,NA,BROOKLYN,NY,11222,-73.95414498,40.72998198
76157-2016-ENFO,3065578,REGO PARK FASHION SHOES INC.,2016-11-30T00:00:00Z,Pass,Wearing Apparel - 450,Queens,9413,63RD DR,NA,NA,NA,NA,REGO PARK,NY,11374,-73.86317333,40.72881466
9737-2017-ENFO,9372602,RED HOOK LAUNDROMAT #1 INC.,2017-02-01T00:00:00Z,No Violation Issued,Laundry - 064,Brooklyn,282,VAN BRUNT ST,NA,NA,NA,NA,BROOKLYN,NY,11231,-74.01005174,40.67979442
9674-2017-ENFO,5407151,RED MANGO OF BENSONHURST LLC,2017-02-01T00:00:00Z,Violation Issued,Grocery-Retail - 808,Brooklyn,6604,18TH AVE,NA,NA,NA,NA,BROOKLYN,NY,11204,-73.99094446,40.61839096
68882-2017-ENFO,9376661,2891 FOOD CORP,2017-11-06T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Bronx,2891,SEDGWICK AVE,NA,NA,NA,NA,BRONX,NY,10468,-73.90131385,40.87485943
25919-2016-ENFO,50069641,RABEAA FOOD CORP,2016-05-18T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Brooklyn,890,ROCKAWAY AVE,NA,NA,NA,NA,BROOKLYN,NY,11212,-73.90768291,40.65768981
2001-2018-ENFO,5421668,ANSHROOP CORPORATION,2018-01-09T00:00:00Z,Violation Issued,Grocery-Retail - 808,Queens,6031,METROPOLITAN AVE,NA,NA,NA,NA,RIDGEWOOD,NY,11385,-73.9042699,40.71284872
4652-UNIT,10006838,"APPLE TOWING CO., INC.",2016-04-30T00:00:00Z,Fail,Tow Truck Company - 124,Brooklyn,856,LIBERTY AVE,NA,NA,NA,NA,BROOKLYN,NY,11208,-73.87804998,40.67711172
2839-UNIT,10010598,"RED HOOK PERFORMANCE, INC.",2018-05-09T00:00:00Z,Pass,Tow Truck Company - 124,Brooklyn,749,HICKS ST,NA,NA,NA,749-757,BROOKLYN,NY,11231,-74.00449211,40.67725586
71665-2017-ENFO,5415263,EAST VILLAGE GOURMET DELI CORP.,2017-11-30T00:00:00Z,Violation Issued,Grocery-Retail - 808,Manhattan,217,AVENUE A,NA,NA,NA,NA,NEW YORK,NY,10009,-73.98068237,40.729984
16629-2018-ENFO,40009468,AHERN MAINTENANCE & SUPPLY CORP,2018-03-28T00:00:00Z,Pass,Fuel Oil Dealer - 814,Brooklyn,245,MESEROLE AVE,NA,NA,NA,NA,BROOKLYN,NY,11222,-73.94616813,40.72923196
