X,Y,OBJECTID,PARTICIPANT_CODE,FORMAL_PARTICIPANT_NAME,DEVELOPMENT_CODE,PROJECT_NAME,SCATTERED_SITE_IND,PD_STATUS_TYPE_CODE,TOTAL_UNITS,TOTAL_DWELLING_UNITS,ACC_UNITS,TOTAL_OCCUPIED,REGULAR_VACANT,PHA_TOTAL_UNITS,PCT_OCCUPIED,NUMBER_REPORTED,PCT_REPORTED,MONTHS_SINCE_REPORT,PCT_MOVEIN,PEOPLE_PER_UNIT,PEOPLE_TOTAL,RENT_PER_MONTH,SPENDING_PER_MONTH,HH_INCOME,PERSON_INCOME,PCT_LT5K,PCT_5K_LT10K,PCT_10K_LT15K,PCT_15K_LT20K,PCT_GE20K,PCT_WAGE_MAJOR,PCT_WELFARE_MAJOR,PCT_OTHER_MAJOR,PCT_MEDIAN,PCT_LT50_MEDIAN,PCT_LT30_MEDIAN,PCT_2ADULTS,PCT_1ADULT,PCT_FEMALE_HEAD,PCT_FEMALE_HEAD_CHILD,PCT_DISABLED_LT62,PCT_DISABLED_GE62,PCT_DISABLED_ALL,PCT_LT24_HEAD,PCT_AGE25_50,PCT_AGE51_61,PCT_AGE62PLUS,PCT_AGE85PLUS,PCT_MINORITY,PCT_BLACK,PCT_NATIVE_AMERICAN,PCT_ASIAN,PCT_HISPANIC,MONTHS_WAITING,MONTHS_FROM_MOVEIN,PCT_UTILITY_ALLOW,AVE_UTIL_ALLOW,PCT_BED1,PCT_BED2,PCT_BED3,PCT_OVERHOUSED,TMINORITY,TPOVERTY,TPCT_OWNSFD,STATE2KX,CNTY_NM2KX,CNTY2KX,TRACT2KX,BG2KX,BLOCK2KX,DPVACT,DPVNOST,CURCNTY_NM,CURCNTY,CURCOSUB,CURCOSUB_NM,PLACE2KX,PLACE_NM2KX,PLACE_CC2KX,PLACE_INC2KX,MSA,MSA_NM,CBSA,CBSA_NM,NECTA,NECTA_NM,METRO,MICRO,FCD_FIPS91,HLC,DPV,DPVRC,STD_ADDR,URB_OUT,STD_CITY,STD_ST,STD_ZIP5,STD_ZIP9,ZIP_CLASS,ZCTA2KX,DPBC,DPBC_CKSUM,STD_ZIP11,ADDR_TYPE,APT_NO,APT_TYPE,C1PGRC,C1PPRB,C1PDRC,C1PSRC,C1PARC,C1PZRC,MSGUSPS,LAT,LON,RC2KX,STM2KX,LVL2KX,UR,MSG2KX,COUNTY_LEVEL,PLACE_LEVEL,TRACT_LEVEL,BLKGRP_LEVEL,SPENDING_PER_MONTH_PREV_YR,CHLDRN_MBR_CNT,ELDLY_PRCNT,PCT_DISABLED_LT62_ALL,PCT_LT80_MEDIAN,MEDIAN_INC_AMNT,LAST_UPDT_DTTM,ANNL_EXPNS_AMNT,ANNL_EXPNS_AMNT_PREV_YR,HA_PHN_NUM,HA_FAX_NUM,HA_EMAIL_ADDR_TEXT,EXEC_DIR_PHONE,EXEC_DIR_FAX,EXEC_DIR_EMAIL
-79.079417,34.647972,5336,NC084,Robeson County Housing Authority,NC084000001,MORGAN  BRITT PARK & MCCOLL PAGE PLAZA,Y,M,150,150,150,146,4,290,97.330002,146,100,5,13.7,1.9,274,272,585,14023,7472,10.22,29.93,27.74,8.03,24.09,26.71,0.68,66.44,31.36,84.25,63.01,2.05,36.3,78.77,36.3,30.28,78.38,23.72,5.48,43.15,26.71,24.66,2.05,84.25,42.47,40.41,0,1.37,23,85,99.32,78,34.25,47.26,18.49,19.18,79.36,24.78,45.75,37,Robeson,155,960600,3,3021,N,N,Robeson,155,92608,Raft Swamp,99999,Remainder of Raft Swamp township,99,,9999,,31300,"Lumberton, NC Micropolitan Statistical Area",99999,,0,1,3709,,S,,138 Oxendine Cir Apt,,Lumberton,NC,28360,9447,,28360,38,6,28360944738,S,,Apt,,0,,,,,100% Overall probable correctness,34.647972,-79.079417,9,S,4,U,**  Centroid Lat/Long   **,37155,3799999,37155960600,3.7156E+11,554,100,14.60000038,13.5,95.88999939,11239,2022/01/06 20:00:29+00,1024446,990187,9107384866,9107384867,,9107384866,,njcooper@robesonha.org
-78.556782,35.887115,5497,NC002,Housing Authority of the City of Raleigh,NC002000025,BERKSHIRE,N,M,40,40,40,40,0,1435,100,39,97.5,6,5.13,3.1,119,358,610,14967,4905,3.03,30.3,18.18,12.12,36.36,38.46,0,46.15,15.7,97.44,82.05,2.56,61.54,97.44,61.54,28.13,42.86,10.92,2.56,56.41,23.08,17.95,0,97.44,94.87,0,0,2.56,20,132,100,167,0,0,100,30.77,68.4,10.36,53.68,37,Wake,183,54014,2,2000,N,Y,Wake,183,92228,Neuse,55000,Raleigh city (part),C1,,6640,"Raleigh-Durham-Chapel Hill, NC MSA",39580,"Raleigh-Cary, NC Metropolitan Statistical Area",99999,,1,0,3704,2304,S,,8339 McGuire Dr,,Raleigh,NC,27616,5683,,27616,39,4,27616568339,S,,,,1,,,A,,90% Overall probable correctness,35.887115,-78.556782,S,,R,U,** Street-Level Rooftop **,37183,3755000,37183054014,3.71831E+11,575,58,7.55999994,7.55999994,100,12554,2022/01/06 20:00:29+00,292736,269192,9198316416,9198316160,info@rhaonline.com,9195081301,9198316160,info@rhaonline.com
-77.048037,35.10604,5498,NC005,Housing Authority of the City of New Bern,NC005000001,TRENT COURT,N,M,218,218,218,95,123,218,43.580002,95,100,5,7.37,2.2,212,260,1748,11900,5332,20.25,26.58,13.92,17.72,21.52,46.32,1.05,35.79,18.6,90.53,71.58,3.16,46.32,80,46.32,19.77,88.89,13.68,9.47,55.79,25.26,9.47,1.05,91.58,91.58,0,0,0,5,117,0,0,7.37,67.37,25.26,30.53,54.19,31.99,29.45,37,Craven,49,960900,2,2011,,,Craven,49,93592,Township 8,46340,New Bern city (part),C1,,9999,,35100,"New Bern, NC Metropolitan Statistical Area",99999,,1,0,3703,2028,N,,1 Trent Ct Apt,,New Bern,NC,28562,5644,,28562,1,7,28562564401,S,,Apt,,0,,,,,100% Overall probable correctness,35.10604,-77.048037,9,S,4,U,**  Centroid Lat/Long   **,37049,3746340,37049960900,3.705E+11,1555,94,4.25,9.90999985,95.79000092,9528,2022/01/06 20:00:29+00,1992345,1810041,2526330800,2526339496,ha_newbern@hotmail.com,2526330800,2526339496,taskew@newbernha.org
-79.978005,35.928342,5515,NC006,Housing Authority of the City of High Point,NC006000021,SPRING BROOK MEADOWS SENIOR VILLAS,N,M,44,44,18,18,0,1146,100,13,72.22,7,0,1.2,16,273,729,12042,9784,0,30.77,53.85,15.38,0,0,0,100,18.06,100,84.62,0,0,84.62,0,0,0,6.25,0,0,0,100,15.38,92.31,84.62,0,0,7.69,52,133,100,208,69.23,30.77,0,7.69,60.5,18.73,72.85,37,Guilford,81,14502,2,2017,N,N,Guilford,81,91484,High Point,31400,High Point city (part),C1,,3120,"Greensboro--Winston-Salem--High Point, NC MSA",24660,"Greensboro-High Point, NC Metropolitan Statistical Area",99999,,1,0,3706,1356,S,,2764 Granville St,,High Point,NC,27263,2185,,27263,64,4,27263218564,S,,,,1,,,A,,90% Overall probable correctness,35.928342,-79.978005,S,,R,U,** Street-Level Rooftop **,37081,3731400,37081014502,3.7081E+11,680,0,87.5,6.25,100,10860,2022/01/06 20:00:29+00,157416,138679,3368872661,3368872414,amcgill@hpha.net,3368782375,3368872996,amcgill@hpha.net
-79.803609,36.050736,5516,NC011,Housing Authority of the City of Greensboro,NC011001005,SMITH HOMES,N,M,430,428,428,302,31,965,70.559998,302,100,7,0,2.2,675,207,781,9138,4088,24.29,32.79,23.08,8.1,11.74,26.49,2.98,52.32,13.7,95.36,85.1,0.66,58.94,88.08,57.28,16.73,64.44,12.59,4.64,65.89,14.57,14.9,0.66,98.01,95.36,0.33,0.33,1.99,0,114,94.37,69,18.87,54.97,26.16,18.87,94.77,52.51,45.28,37,Guilford,81,11400,4,4004,N,Y,Guilford,81,92124,Morehead,28000,Greensboro city (part),C1,,3120,"Greensboro--Winston-Salem--High Point, NC MSA",24660,"Greensboro-High Point, NC Metropolitan Statistical Area",99999,,1,0,3706,1188,S,,1812 Hudgins Dr,,Greensboro,NC,27406,2599,,27406,99,8,27406259999,H,,,,2,,,A,,80% Overall probable correctness,36.050736,-79.803609,S,,R,U,** Street-Level Rooftop **,37081,3728000,37081011400,3.7081E+11,696,333,7.26000023,7.8499999,99.01000214,9294,2022/01/06 20:00:29+00,2831159,2697845,3362758501,3363781307,jcox@gha-nc.org,3363033116,3363781307,jcox@gha-nc.org
-79.764465,36.06595,5517,NC011,Housing Authority of the City of Greensboro,NC011032105,THE VILLAS AT WILLOW OAKS,N,M,40,40,40,37,3,965,92.5,35,94.6,7,2.86,1,36,315,781,13402,13030,0,31.43,51.43,5.71,11.43,2.86,0,97.14,20.1,97.14,68.57,0,0,65.71,0,0,31.43,33.33,0,0,0,100,8.57,100,91.43,0,2.86,5.71,34,104,100,70,97.14,2.86,0,0,96.46,31.2,50.15,37,Guilford,81,11101,2,2027,N,N,Guilford,81,91228,Gilmer,28000,Greensboro city (part),C1,,9999,,24660,"Greensboro-High Point, NC Metropolitan Statistical Area",99999,,1,0,3706,1188,S,,1800A Morning Joy Pl,,Greensboro,NC,27401,4100,,27401,0,1,27401410000,S,,,,1,,,A,,90% Overall probable correctness,36.06595,-79.764465,9,H,4,U,**  Centroid Lat/Long   **,37081,3728000,37081011101,3.7081E+11,696,0,100,0,100,11664,2022/01/06 20:00:29+00,346850,317389,3362758501,3363781307,jcox@gha-nc.org,3363033116,3363781307,jcox@gha-nc.org
-80.230751,36.107493,5518,NC012,Housing Authority of the City of Winston-Salem,NC012000037,The Oaks at Tenth,N,M,50,50,50,48,2,1433,96,46,95.83,8,6.52,1.7,80,301,559,13635,7840,5,35,25,10,25,30.43,0,56.52,19.82,86.96,69.57,0,41.3,82.61,36.96,37.14,63.64,27.5,2.17,43.48,30.43,23.91,0,97.83,97.83,0,0,0,39,52,91.3,78,45.65,41.3,13.04,13.04,98.74,40.08,39.35,37,Forsyth,67,600,1,1017,N,N,Forsyth,67,94068,Winston,75000,Winston-Salem city,C1,,3120,"Greensboro--Winston-Salem--High Point, NC MSA",49180,"Winston-Salem, NC Metropolitan Statistical Area",99999,,1,0,3706,3180,S,,1031 N Cleveland Ave,,Winston Salem,NC,27101,3104,,27101,31,7,27101310431,S,,,,4,N,,A,,60% Overall probable correctness,36.107493,-80.230751,S,,R,U,** Street-Level Rooftop **,37067,3775000,37067000600,3.7067E+11,523,26,15,18.75,100,10428,2022/01/06 20:00:29+00,321846,307408,3369176119,3369176119,kcheshire@haws.org,3369176119,,kcheshire@haws.org
-78.887254,35.977292,5519,NC013,The Housing Authority of the City of Durham,NC013000001,MCDOUGALD TER,N,M,360,357,357,307,33,1149,85.989998,307,100,5,7.82,2.9,882,221,954,9627,3351,40.07,25.34,10.96,7.88,15.75,38.11,0.65,56.35,11.12,96.74,88.6,0.98,66.12,85.02,62.21,17.28,60,9.52,7.82,69.06,12.05,11.07,0,98.37,96.74,0,0.33,1.3,25,75,0,0,16.61,38.76,44.63,8.14,98.69,45.59,42.79,37,Durham,63,1400,2,2020,N,N,Durham,63,90932,Durham,19000,Durham city (part),C1,,9999,,20500,"Durham-Chapel Hill, NC Metropolitan Statistical Area",99999,,1,0,3704,828,S,,11A Sima St,,Durham,NC,27701,4622,,27701,11,7,27701462211,S,,,,3,,S,A,,70% Overall probable correctness,35.977292,-78.887254,9,H,4,U,**  Centroid Lat/Long   **,37063,3719000,37063001400,3.7063E+11,892,479,4.6500001,7.03000021,100,8112,2022/01/06 20:00:29+00,3515170,3329685,9196831551,9196831237,ascott@dha-nc.org,9196831551,,ascott@dha-nc.org
-77.945676,34.250591,5532,NC001,Housing Authority of the City of Wilmington,NC001000017,New Brooklyn Homes at Taylor Estates,N,M,48,48,48,46,2,1003,95.839996,43,93.48,7,2.33,2.7,114,342,802,15839,5974,28.95,5.26,18.42,7.89,39.47,41.86,0,44.19,20.29,83.72,67.44,0,74.42,93.02,72.09,14.29,100,9.65,2.33,83.72,11.63,2.33,0,97.67,95.35,0,0,2.33,1,89,0,0,0,53.49,46.51,25.58,80.92,34.87,55.74,37,New Hanover,129,11400,1,1051,N,Y,New Hanover,129,94044,Wilmington,74440,Wilmington city,C1,,9200,"Wilmington, NC MSA",48900,"Wilmington, NC Metropolitan Statistical Area",99999,,1,0,3707,3144,D,,1318 Brooklyn Ln,,Wilmington,NC,28401,2947,,28401,99,5,28401294799,H,1SUD,,,2,,,N,,80% Overall probable correctness,34.250591,-77.945676,S,,R,U,** Street-Level Rooftop **,37129,3774440,37129011400,3.7129E+11,746,60,1.75,8.77000046,95.34999847,11700,2022/01/06 20:00:29+00,442642,411524,9103417700,9103417760,vhamilton@wha.net,9103417700,9103417760,vhamilton@wha.net
-78.994301,35.048302,5533,NC009,Fayetteville Metropolitan Housing Authority,NC009000020,Bunce East (Hickory Ridge),N,M,72,72,24,24,0,801,100,23,95.83,6,4.35,1.7,40,357,642,16380,9418,4.35,21.74,43.48,4.35,26.09,26.09,0,73.91,27.52,78.26,60.87,8.7,17.39,86.96,26.09,35.29,66.67,27.5,0,47.83,26.09,26.09,0,100,100,0,0,0,34,71,100,124,0,82.61,17.39,65.22,77.51,26.92,41.17,37,Cumberland,51,3302,1,1011,N,Y,Cumberland,51,92892,Seventy-First,22920,Fayetteville city (part),C1,,2560,"Fayetteville, NC MSA",22180,"Fayetteville, NC Metropolitan Statistical Area",99999,,1,0,3708,1002,S,,1221 Beebe Estate Cir,,Fayetteville,NC,28314,72,,28314,99,5,28314007299,H,,,,1,,,A,,90% Overall probable correctness,35.048302,-78.994301,S,,R,U,** Street-Level Rooftop **,37051,3722920,37051003302,3.7051E+11,604,12,15,17.5,95.65000153,11549,2022/01/06 20:00:29+00,184895,166611,9104833648,9104834129,faymetha@fmhanc.org,9104833648,9104834129,dweeks@fmhanc.org
-79.760743,36.066069,5534,NC011,Housing Authority of the City of Greensboro,NC011033110,Townhomes at Willow Oaks,N,M,110,110,70,64,6,965,91.43,62,96.87,6,3.23,2.4,150,353,781,16084,6648,17.74,14.52,32.26,6.45,29.03,37.1,0,62.9,24.12,87.1,62.9,0,67.74,93.55,66.13,12.24,30.77,8,3.23,64.52,11.29,20.97,1.61,98.39,96.77,0,0,1.61,25,87,100,83,12.9,62.9,24.19,11.29,96.46,31.2,50.15,37,Guilford,81,11101,2,2026,N,N,Guilford,81,91228,Gilmer,28000,Greensboro city (part),C1,,9999,,24660,"Greensboro-High Point, NC Metropolitan Statistical Area",99999,,1,0,3706,1188,S,,2100A Carver Dr,,Greensboro,NC,27401,3573,,27401,0,8,27401357300,S,,,,3,,S,A,,70% Overall probable correctness,36.066069,-79.760743,9,H,4,U,**  Centroid Lat/Long   **,37081,3728000,37081011101,3.7081E+11,696,76,9.32999992,5.32999992,98.38999939,12524,2022/01/06 20:00:29+00,600005,551270,3362758501,3363781307,jcox@gha-nc.org,3363033116,3363781307,jcox@gha-nc.org
-78.501367,35.978885,5536,NC021,Housing Authority of the County of Wake,NC021000003,MASSEY APARTMENTS,N,M,144,142,142,119,16,340,83.800003,119,100,7,6.72,2.8,333,248,853,10269,3670,12.9,34.41,21.51,11.83,19.35,27.73,1.68,48.74,10.76,99.16,92.44,0.84,63.03,89.08,61.34,19.59,72.73,11.41,2.52,64.71,14.29,18.49,0.84,91.6,87.39,0,1.68,2.52,42,102,99.16,115,24.37,31.09,44.54,12.61,37.74,10.97,61.8,37,Wake,183,54205,1,1003,N,Y,Wake,183,93880,Wake Forest,70540,Wake Forest town (part),C1,,9999,,39580,"Raleigh-Cary, NC Metropolitan Statistical Area",99999,,1,0,3704,2970,S,,153 Massey Apartments Apt,,Wake Forest,NC,27587,2666,,27587,53,3,27587266653,S,,Apt,,0,,,,,100% Overall probable correctness,35.978885,-78.501367,9,S,4,U,**  Centroid Lat/Long   **,37183,3770540,37183054205,3.71831E+11,770,180,7.21000004,6.30999994,100,9636,2022/01/06 20:00:29+00,1217846,1155166,9192696404,9192692196,dfagan@hacwnc.org,9192696404,9192695020,dfagan@hacwnc.org
-79.905525,35.354593,5537,NC043,Troy Housing Authority,NC043000001,PROJECT UNNAMED,Y,M,82,82,82,77,5,82,93.910004,76,98.7,7,17.11,2.5,193,290,598,17797,7008,2.94,25,19.12,13.24,39.71,43.42,0,46.05,32.01,75,53.95,2.63,51.32,90.79,53.95,24.19,50,17.1,0,59.21,22.37,18.42,0,88.16,86.84,0,1.32,0,4,82,59.21,45,17.11,22.37,60.53,22.37,29.39,13.6,61.64,37,Montgomery,123,960200,5,5050,N,N,Montgomery,123,93772,Troy,68520,Troy town,C1,,9999,,99999,,99999,,0,0,3708,2904,S,,808 Hr Holt Cir Apt,,Troy,NC,27371,2955,,27371,8,1,27371295508,S,,Apt,,1,,,,,90% Overall probable correctness,35.354593,-79.905525,9,S,4,U,**  Centroid Lat/Long   **,37123,3768520,37123960200,3.7124E+11,545,84,8.81000042,12.43999958,94.73999786,13568,2022/01/06 20:00:29+00,552389,522980,9105760611,9105760038,tmshousing@embarqmail.com,9105760611,9105760038,jpochis@hotmail.com
-77.914615,35.726554,5556,NC020,Housing Authority of the City of Wilson,NC020000003,E. B. JORDAN HOMES,N,M,212,210,210,145,7,647,69.050003,145,100,5,19.31,2.5,365,307,1194,13790,5478,25.52,22.76,16.55,11.03,24.14,30.34,0.69,68.97,21.58,88.97,68.28,0.69,55.17,81.38,53.79,24.37,73.08,16.44,6.9,54.48,20.69,17.93,1.38,95.17,94.48,0,0,0.69,13,98,0,0,22.76,24.14,53.1,20.69,89.49,38.29,59.05,37,Wilson,195,100,4,4016,N,Y,Wilson,195,94048,Wilson,74540,Wilson city (part),C1,,9999,,48980,"Wilson, NC Micropolitan Statistical Area",99999,,0,1,3701,3150,S,,213 Broad St W,,Wilson,NC,27893,3887,,27893,99,7,27893388799,H,,,,4,N,,A,,60% Overall probable correctness,35.726554,-77.914615,S,,R,U,** Street-Level Rooftop **,37195,3774540,37195000100,3.7195E+11,1182,177,7.94999981,10.40999985,97.93000031,10272,2022/01/06 20:00:29+00,2078373,1999753,2522912245,2522910984,kvick@wilsonha.org,2522912245,,kvick@wilsonha.org
-80.908085,35.785465,5567,NC072,Statesville Housing Authority,NC072000001,SUMMIT VILLAGE,N,M,133,133,133,130,3,536,97.739998,130,100,6,14.62,1.5,198,270,622,11545,7580,12.5,36.72,28.91,14.84,7.03,13.85,0,84.62,16.44,96.15,80.77,0.77,30,76.15,30.77,56.25,78,45.45,9.23,26.15,26.15,38.46,0,85.38,80.77,0,0.77,3.85,24,83,0,0,63.08,34.62,2.31,1.54,52.6,21.41,68.31,37,Iredell,97,60400,2,2026,N,N,Iredell,97,93104,Statesville,64740,Statesville city (part),C1,,9999,,16740,"Charlotte-Concord-Gastonia, NC-SC Metropolitan Statistical Area",99999,,1,0,3710,2754,S,,329 Deaton St,,Statesville,NC,28677,3819,,28677,29,8,28677381929,S,,,,1,,,A,,90% Overall probable correctness,35.785465,-80.908085,S,,R,U,** Street-Level Rooftop **,37097,3764740,37097060400,3.70971E+11,595,57,25.76000023,25.25,98.45999908,10004,2022/01/06 20:00:29+00,969624,899000,7048729811,7048788780,dskaf@sha-online.org,7048729811,7048788780,dskaf@iscecinc.org
-76.662448,34.719011,5573,NC061,Housing Authority of the Town of Beaufort,NC061000001,PROJECT UNNAMED,Y,M,100,100,100,95,4,100,95,95,100,5,21.05,2,189,340,292,14734,7406,4.65,25.58,26.74,16.28,26.74,36.84,0,53.68,20.72,94.74,67.37,3.16,30.53,73.68,29.47,26.56,41.94,16.4,4.21,40,23.16,32.63,1.05,35.79,31.58,1.05,0,3.16,4,104,0,0,30.53,27.37,42.11,32.63,30,13.53,75.01,37,Carteret,31,970303,1,1073,N,N,Carteret,31,90180,Beaufort,4260,Beaufort town,C1,,9999,,33980,"Morehead City, NC Micropolitan Statistical Area",99999,,0,1,3703,228,S,,509 Broad St,,Beaufort,NC,28516,2205,,28516,9,0,28516220509,S,,,,1,,,A,,90% Overall probable correctness,34.719011,-76.662448,S,,R,U,** Street-Level Rooftop **,37031,3704260,37031970303,3.7032E+11,238,70,17.98999977,8.98999977,97.88999939,11652,2022/01/06 20:00:29+00,332896,277074,2527283226,2527283210,tara@beauforthousingnc.com,2527283226,,tara@beauforthousingnc.com
-81.026734,35.309584,5574,NC072,Statesville Housing Authority,NC072000006,HOLLY HILL APARTMENTS,N,M,46,46,46,45,1,536,97.830002,45,100,5,4.44,3,133,187,622,8135,2752,45.24,14.29,21.43,9.52,9.52,31.11,0,62.22,9.68,100,93.33,6.67,71.11,91.11,75.56,15.91,100,7.52,4.44,80,13.33,2.22,0,82.22,80,0,0,2.22,13,64,97.78,137,0,40,60,17.78,21.86,15.56,66.02,37,Gaston,71,31101,2,2005,N,Y,Gaston,71,92692,Riverbend,44960,Mount Holly city (part),C1,,1520,"Charlotte-Gastonia-Rock Hill, NC-SC MSA",16740,"Charlotte-Concord-Gastonia, NC-SC Metropolitan Statistical Area",99999,,1,0,3705,1986,S,,635 Noles Dr,,Mt Holly,NC,28120,9565,,28120,99,4,28120956599,H,,,,1,,,A,,90% Overall probable correctness,35.309584,-81.026734,S,,R,U,** Street-Level Rooftop **,37071,3744960,37071031101,3.7071E+11,595,76,0.75,6.76999998,100,7436,2022/01/06 20:00:29+00,335639,321071,7048729811,7048788780,dskaf@sha-online.org,7048729811,7048788780,dskaf@iscecinc.org
-78.333694,34.999753,5601,NC010,Eastern Carolina Regional Housing Authority,NC010000003,DOGWOOD & BYRON BUTLER,Y,M,106,104,104,103,1,731,99.040001,103,100,5,15.53,2.4,250,229,599,9919,4087,21.36,46.6,12.62,13.59,5.83,26.21,0,73.79,19.3,96.12,83.5,0,62.14,93.2,61.17,19.15,55.56,13.2,8.74,66.99,15.53,8.74,0,95.15,91.26,0,0,3.88,12,55,100,102,7.77,21.36,70.87,37.86,48.97,20.52,63.35,37,Sampson,163,970600,3,3008,N,N,Sampson,163,92308,North Clinton,13240,Clinton city (part),C1,,9999,,99999,,99999,,0,0,3707,618,S,,101 Dogwood Cir Apt,,Clinton,NC,28328,3362,,28328,1,2,28328336201,S,,Apt,,0,,,,,100% Overall probable correctness,34.999753,-78.333694,9,S,4,U,**  Centroid Lat/Long   **,37163,3713240,37163970600,3.7164E+11,562,122,4.4000001,10.80000019,100,9444,2022/01/06 20:00:29+00,739952,680806,9197350435,9197342320,gmatthis@ecrha.org,9197350435,9197342320,gmatthis@ecrha.org
-78.376799,35.78334,5636,NC021,Housing Authority of the County of Wake,NC021000002,WAKE CO HA,Y,M,117,116,116,101,5,340,87.07,101,100,6,6.93,2.6,259,238,853,9706,3785,10.67,42.67,21.33,8,17.33,18.81,0.99,54.46,10.18,99.01,91.09,2.97,46.53,80.2,45.54,28.24,81.25,17.76,3.96,55.45,24.75,15.84,0.99,96.04,95.05,0,0,0.99,42,114,100,113,16.83,41.58,41.58,19.8,49.82,14.98,82.4,37,Wake,183,54404,3,3084,N,N,Wake,183,91992,Marks Creek,71860,Wendell town,C1,,6640,"Raleigh-Durham-Chapel Hill, NC MSA",39580,"Raleigh-Cary, NC Metropolitan Statistical Area",99999,,1,0,3702,3066,Y,,503 Cook St,,Wendell,NC,27591,7691,,27591,99,5,27591769199,H,,,,2,,,A,,80% Overall probable correctness,35.78334,-78.376799,S,,R,U,** Street-Level Rooftop **,37183,3771860,37183054404,3.71831E+11,770,124,6.94999981,12.35999966,100,9528,2022/01/06 20:00:29+00,1033634,951820,9192696404,9192692196,dfagan@hacwnc.org,9192696404,9192695020,dfagan@hacwnc.org
-79.806209,35.809365,5667,NC063,The New Randleman Housing Authority,NC063000001,THE NEW RANDLEMAN HOUSING AUTHORITY,N,M,80,80,80,78,2,80,97.5,78,100,5,10.26,2.5,192,306,631,17468,7096,7.79,40.26,15.58,7.79,28.57,37.18,0,61.54,26.19,85.9,65.38,6.41,42.31,85.9,47.44,33.93,68.18,21.35,5.13,50,16.67,28.21,1.28,24.36,12.82,0,1.28,10.26,21,86,98.72,136,28.21,35.9,35.9,11.54,21.42,13.22,70.61,37,Randolph,151,31400,2,2046,N,N,Randolph,151,92620,Randleman,55080,Randleman city (part),C1,,9999,,24660,"Greensboro-High Point, NC Metropolitan Statistical Area",99999,,1,0,3713,2316,S,,110 Honeycutt St Apt,,Randleman,NC,27317,1904,,27317,10,5,27317190410,S,,Apt,,2,,N,,,80% Overall probable correctness,35.809365,-79.806209,9,S,4,U,**  Centroid Lat/Long   **,37151,3755080,37151031400,3.7151E+11,608,85,11.97999954,13.53999996,94.87000275,10044,2022/01/06 20:00:29+00,590168,554187,3364987686,3364985502,nrha@northstate.net,3364987686,3364985502,nrha@northstate.net
-78.701097,35.868879,5775,NC002,Housing Authority of the City of Raleigh,NC002000021,STONECREST,N,M,42,41,41,39,1,1435,95.120003,38,97.44,8,10.53,2.6,100,287,610,11986,4555,24.14,20.69,3.45,13.79,37.93,42.11,0,34.21,12.61,94.74,78.95,0,78.95,97.37,76.32,19.44,50,10,10.53,71.05,13.16,5.26,0,94.74,92.11,0,0,2.63,28,81,100,146,0,60.53,39.47,13.16,45.32,6.81,24.8,37,Wake,183,53726,1,1001,N,N,Wake,183,91772,Leesville,55000,Raleigh city (part),C1,,6640,"Raleigh-Durham-Chapel Hill, NC MSA",39580,"Raleigh-Cary, NC Metropolitan Statistical Area",99999,,1,0,3702,2304,S,,3968 Haresnipe Ct,,Raleigh,NC,27613,2022,,27613,68,1,27613202268,S,,,,2,,,A,,80% Overall probable correctness,35.868879,-78.701097,S,,R,U,** Street-Level Rooftop **,37183,3755000,37183053726,3.71831E+11,575,53,2,9,100,9386,2022/01/06 20:00:29+00,285425,276090,9198316416,9198316160,info@rhaonline.com,9195081301,9198316160,info@rhaonline.com
-78.640962,35.764419,5776,NC002,Housing Authority of the City of Raleigh,NC002000040,Walnut Terrace,N,M,145,145,145,144,0,1435,99.309998,142,98.61,7,7.75,1.5,216,484,610,22918,15067,2.21,12.5,19.85,14.71,50.74,53.52,0,40.85,24.12,81.69,54.93,1.41,21.13,67.61,17.61,15.84,51.22,17.59,0.7,50,20.42,28.87,0,97.89,95.77,0,0,2.11,36,65,100,168,78.17,9.86,11.97,2.11,94.8,35,39.52,37,Wake,183,50900,2,2007,N,Y,Wake,183,92612,Raleigh,55000,Raleigh city (part),C1,,6640,"Raleigh-Durham-Chapel Hill, NC MSA",39580,"Raleigh-Cary, NC Metropolitan Statistical Area",99999,,1,0,3702,2304,S,,130 Gas Light Creek Ct,,Raleigh,NC,27601,3307,,27601,99,3,27601330799,H,,,,1,,,A,,90% Overall probable correctness,35.764419,-78.640962,S,,R,U,** Street-Level Rooftop **,37183,3755000,37183050900,3.71831E+11,575,61,19.44000053,7.40999985,97.88999939,19272,2022/01/06 20:00:29+00,1053909,987011,9198316416,9198316160,info@rhaonline.com,9195081301,9198316160,info@rhaonline.com
